Sample.ID	Organism	habitat	Org_Mor	Population_geo	R.S.	Climate	region_16S	lat	long	month	year	origin	swab	tm_max	tm_min	pre	elevation	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	BIOME	ECO_NAME	Family	Study
SP242	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.431	-97.083	9	2019	wild	body	22.5063019	12.7981978	207.437759	1984	14.1000004	11.6833334	63.496376	198.116135	22.7000008	4.30000019	18.4000015	15.3166666	12.25	16.1833344	11.3833332	1230	221	38	61.2198982	542	130	301	145	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP244	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP245	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP248	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP253	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP254	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP257	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP258	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP260	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.52	-96.98	9	2019	wild	body	25.116293	15.5294304	252.888702	1421	18.0458336	10.5749998	61.1271706	214.95726	26.2999992	9	17.2999992	19.5333328	15.7166672	20.166666	15.0500002	1575	299	43	71.4895783	754	139	573	144	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP265	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP266	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP268	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP269	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP270	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP271	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP272	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP275	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP276	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP277	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP278	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP279	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.49	-97.033	9	2019	wild	body	23.4829025	14.1096516	227.646195	1882	15.2416668	10.4333334	62.8514061	195.457916	23	6.4000001	16.6000004	16.6000004	13.1833334	17.1833324	12.5333328	1375	248	41	62.8911629	616	140	328	158	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP301	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP302	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP303	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP304	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP305	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP306	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP307	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP308	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP309	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP310	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP312	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP313	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.348	-97.128	9	2019	wild	body	20.2754593	10.1282625	144.260788	2039	13.9375	12.4416666	64.1323013	194.119522	23.2000008	3.79999995	19.4000015	14.9333334	12.2833338	16.1166668	11.333333	1049	188	32	64.6601334	476	107	280	111	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP317	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.44	-97.03	9	2019	wild	body	25.2172947	15.3858719	241.179276	1507	17.6499996	11.0166664	62.9523811	207.550629	26	8.5	17.5	19.0666657	15.4499998	19.7333336	14.7666674	1510	279	41	69.6213074	713	132	391	138	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP318	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.44	-97.03	9	2019	wild	body	25.2172947	15.3858719	241.179276	1507	17.6499996	11.0166664	62.9523811	207.550629	26	8.5	17.5	19.0666657	15.4499998	19.7333336	14.7666674	1510	279	41	69.6213074	713	132	391	138	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP320	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.44	-97.03	9	2019	wild	body	25.2172947	15.3858719	241.179276	1507	17.6499996	11.0166664	62.9523811	207.550629	26	8.5	17.5	19.0666657	15.4499998	19.7333336	14.7666674	1510	279	41	69.6213074	713	132	391	138	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SP321	Aquiloeurycea cafetalera	Terrestrial	Aquiloeurycea cafetalera_Terrestrial	Aquiloeurycea cafetalera_Terrestrial	S	Temperate	V4	19.44	-97.03	9	2019	wild	body	25.2172947	15.3858719	241.179276	1507	17.6499996	11.0166664	62.9523811	207.550629	26	8.5	17.5	19.0666657	15.4499998	19.7333336	14.7666674	1510	279	41	69.6213074	713	132	391	138	Tropical & Subtropical Moist Broadleaf Forests	Oaxacan montane forests	Plethodontidae	ANGEL_2
SRR14601295	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p	L;S	Temperate	V4	39.7183036	-123.652722	12	2018	wild	dorsal	11.6000567	2.33389711	259.455536	474	11.6708336	13.541667	53.7367706	439.092346	26.6000004	1.39999998	25.2000008	7.23333311	16.9666672	17.4333344	6.7833333	1595	298	4	87.8503037	836	27	46	819	Temperate Conifer Forests	Northern California coastal forests	Plethodontidae	PRJNA731185
SRR14601507	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p	L;S	Temperate	V4	37.805853	-122.14768	12	2018	wild	dorsal	14.0000906	5.75195503	73.9789352	228	14.0874996	10.958333	52.4322166	389.464203	25.3999996	4.5	20.8999996	10.0166664	18.1833324	18.75	9.1833334	638	132	2	90.6440277	342	9	13	339	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Plethodontidae	PRJNA731185
SRR14601376	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p	L;S	Temperate	V4	37.9882825	-122.81202	11	2018	wild	dorsal	19.3817005	7.54039908	207.424286	27	13.2958336	10.708333	63.7400818	243.202652	22.3999996	5.59999991	16.7999992	10.1833334	15.6333332	16.1166668	10.1833334	1048	214	3	92.0491791	571	14	20	571	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Plethodontidae	PRJNA731185
SRR14601415	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p	L;S	Temperate	V4	37.423492	-122.360244	10	2018	wild	dorsal	22.1709824	10.6262112	24.0922699	433	13.1499996	10.6333332	58.1056442	306.408814	23.2000008	4.9000001	18.3000011	9.80000019	16.333334	17.1166668	9.80000019	936	186	3	89.5641251	486	14	20	486	Temperate Conifer Forests	Northern California coastal forests	Plethodontidae	PRJNA731185
SRR14601579	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p	L;S	Temperate	V4	37.8980209	-122.245086	11	2018	wild	dorsal	19.4526653	8.02778721	147.767029	305	14.1833334	11.2166662	53.1595573	392.493988	25.8999996	4.80000019	21.0999985	9.41666699	18.3500004	19	9.41666699	802	169	2	92.5301437	436	10	15	436	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Plethodontidae	PRJNA731185
SRR14601413	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p	L;S	Temperate	V4	37.9975352	-122.758222	11	2018	wild	dorsal	19.0134754	7.41326237	220.968155	88	13.5333338	11.3833332	60.2292786	297.690613	23.8999996	5	18.8999996	9.78333283	16.5333328	17.083334	9.78333283	1075	223	2	94.2755737	597	12	17	597	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Plethodontidae	PRJNA731185
SRR10190529	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p3	S	Temperate	V4	37.9328	-122.2836	3	2018	wild	dorsal	16.6228275	6.53782654	166.585709	184	14.4666672	11.4000006	54.5454559	378.185455	25.8999996	5	20.8999996	9.73333359	18.416666	18.9666672	9.73333359	781	166	2	93.077919	428	10	15	428	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Plethodontidae	PRJNA574188
SRR14601353	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p	L;S	Temperate	V4	37.9882825	-122.81202	12	2018	wild	dorsal	14.8141146	6.46552086	148.723663	27	13.2958336	10.708333	63.7400818	243.202652	22.3999996	5.59999991	16.7999992	10.1833334	15.6333332	16.1166668	10.1833334	1048	214	3	92.0491791	571	14	20	571	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Plethodontidae	PRJNA731185
SRR10190504	Batrachoseps attenuatus	Terrestrial	Batrachoseps attenuatus_Terrestrial	Batrachoseps attenuatus_Terrestrial_p2	S	Temperate	V4	37.91603	-122.2579	2	2018	wild	dorsal	17.3244801	5.2939949	15.1118183	283	14.2583332	11.3000002	53.3018875	392.745758	26	4.80000019	21.2000008	9.46666718	18.4333324	19.0499992	9.46666718	799	170	2	92.9551697	437	10	15	437	Mediterranean Forests, Woodlands & Scrub	California interior chaparral and woodlands	Plethodontidae	PRJNA574188
