Sample.ID,Organism,habitat,Org_Mor,Population_geo,R.S.,Climate,region_16S,lat,long,month,year,origin,swab,tm_max,tm_min,pre,elevation,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,BIOME,ECO_NAME,Family,Study,pielou_evenness,faith_pd,observed_features,shannon_entropy,Sample_id
O251_ER8125-2_S20,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_po4,L;S,Temperate,V4,19.5158333,-99.4766667,4,2020,wild,body,19.248642,4.8893404,62.4014397,3460,10.0458336,12.8416662,71.7411575,153.674072,18.2999992,0.40000001,17.8999996,11.1499996,7.86666679,11.5,7.86666679,1101,217,15,88.7748642,610,53,480,53,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.898498147,191.1475983,585,8.259258065,SRR18457960
O254_ER8125-2_S23,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_po4,L;S,Temperate,V4,19.5158333,-99.4766667,4,2020,wild,body,19.248642,4.8893404,62.4014397,3460,10.0458336,12.8416662,71.7411575,153.674072,18.2999992,0.40000001,17.8999996,11.1499996,7.86666679,11.5,7.86666679,1101,217,15,88.7748642,610,53,480,53,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.918722101,200.3548273,635,8.553865738,SRR18457959
O256_ER8125-2_S25,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_po4,L;S,Temperate,V4,19.5158333,-99.4766667,4,2020,wild,body,19.248642,4.8893404,62.4014397,3460,10.0458336,12.8416662,71.7411575,153.674072,18.2999992,0.40000001,17.8999996,11.1499996,7.86666679,11.5,7.86666679,1101,217,15,88.7748642,610,53,480,53,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.849214484,133.8925101,340,7.141376581,SRR18457958
O260_ER8125-2_S29,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_po4,L;S,Temperate,V4,19.5158333,-99.4766667,4,2020,wild,body,19.248642,4.8893404,62.4014397,3460,10.0458336,12.8416662,71.7411575,153.674072,18.2999992,0.40000001,17.8999996,11.1499996,7.86666679,11.5,7.86666679,1101,217,15,88.7748642,610,53,480,53,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.839515988,166.9767725,543,7.626841892,SRR18457951
O265_ER8125-2_S34,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_po4,L;S,Temperate,V4,19.5158333,-99.4766667,4,2020,wild,body,19.248642,4.8893404,62.4014397,3460,10.0458336,12.8416662,71.7411575,153.674072,18.2999992,0.40000001,17.8999996,11.1499996,7.86666679,11.5,7.86666679,1101,217,15,88.7748642,610,53,480,53,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.888628751,154.8756041,403,7.690758404,SRR18458197
O266_ER8125-2_S35,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_po4,L;S,Temperate,V4,19.5158333,-99.4766667,4,2020,wild,body,19.248642,4.8893404,62.4014397,3460,10.0458336,12.8416662,71.7411575,153.674072,18.2999992,0.40000001,17.8999996,11.1499996,7.86666679,11.5,7.86666679,1101,217,15,88.7748642,610,53,480,53,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.886034734,143.7874974,388,7.619821488,SRR18457949
O267_ER8125-2_S36,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_po4,L;S,Temperate,V4,19.5158333,-99.4766667,4,2020,wild,body,19.248642,4.8893404,62.4014397,3460,10.0458336,12.8416662,71.7411575,153.674072,18.2999992,0.40000001,17.8999996,11.1499996,7.86666679,11.5,7.86666679,1101,217,15,88.7748642,610,53,480,53,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.8786701,120.030421,301,7.234635428,SRR18457845
P1_23,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,6,2018,wild,ventral,15.28526783,1.311100721,12.10029984,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.298264329,27.13933367,39,1.576446945,P1_23
P1_24,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,6,2018,wild,ventral,15.28526783,1.311100721,12.10029984,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.264031129,17.82753811,31,1.308062047,P1_24
P1_25,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,6,2018,wild,ventral,15.28526783,1.311100721,12.10029984,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.452550398,19.16407654,28,2.175570385,P1_25
P1_55,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,6,2018,wild,ventral,15.28526783,1.311100721,12.10029984,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.659420988,35.22489708,59,3.879138291,P1_55
P2_22,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,7,2018,wild,ventral,21.95485497,7.282351017,17.99263954,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.553996108,85.1692389,180,4.150457454,P2_22
P2_25,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,7,2018,wild,ventral,21.95485497,7.282351017,17.99263954,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.285304643,33.60870422,54,1.641896125,P2_25
P2_26,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,7,2018,wild,ventral,21.95485497,7.282351017,17.99263954,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.343364486,30.19178336,48,1.917677779,P2_26
P3_31,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,7,2018,wild,ventral,21.95485497,7.282351017,17.99263954,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.235092955,17.31181344,32,1.175464773,P3_31
P4_56,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p2,S,Temperate,V4,40.6838374,-110.964206,8,2018,wild,ventral,18.96146584,4.49877739,37.38235092,3086,0.920833349,12.75833321,38.31331253,735.3461304,19.89999962,-13.39999962,33.29999924,10.63333321,-4.616666794,10.63333321,-7.166666508,478,46,35,7.069595337,128,110,128,120,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.291475903,21.76093129,31,1.444028843,P4_56
S002_ER8125-1_S2,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps,L;S,Temperate,V4,19.5322222,-99.4483333,7,2019,wild,body,18.4095135,7.53959036,86.0144959,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.534556205,62.5367363,122,3.704868649,SRR18457970
S003_ER8125-1_S3,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps,L;S,Temperate,V4,19.5322222,-99.4483333,7,2019,wild,body,18.4095135,7.53959036,86.0144959,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.510094344,32.13706115,55,2.949038891,SRR18458067
S004_ER8125-1_S4,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps,L;S,Temperate,V4,19.5322222,-99.4483333,7,2019,wild,body,18.4095135,7.53959036,86.0144959,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.437605522,28.07752103,59,2.574277084,SRR18458065
S005_ER8125-1_S5,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps,L;S,Temperate,V4,19.5322222,-99.4483333,7,2019,wild,body,18.4095135,7.53959036,86.0144959,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.573609702,116.2048271,309,4.744591439,SRR18458060
S006_ER8125-1_S6,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps,L;S,Temperate,V4,19.5322222,-99.4483333,7,2019,wild,body,18.4095135,7.53959036,86.0144959,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.517191441,44.97560865,90,3.357530857,SRR18458058
S089_ER8125-1_S87,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps2,L;S,Temperate,V4,19.5322222,-99.4483333,10,2019,wild,body,16.6021805,5.57080174,169.285446,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.30240881,33.02083372,54,1.740328683,SRR18458055
S090_ER8125-2_S3,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps2,L;S,Temperate,V4,19.5322222,-99.4483333,10,2019,wild,body,16.6021805,5.57080174,169.285446,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.408869164,26.01091184,39,2.161037986,SRR18458194
S092_ER8125-1_S89,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps2,L;S,Temperate,V4,19.5322222,-99.4483333,10,2019,wild,body,16.6021805,5.57080174,169.285446,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.452655155,44.94537408,95,2.973879011,SRR18458053
S232_ER8125-1_S216,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps3,L;S,Temperate,V4,19.5322222,-99.4483333,4,2020,wild,body,19.5943699,5.63741016,62.9788246,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.886167437,136.085763,371,7.563683101,SRR18458048
S240_ER8125-2_S9,Ambystoma altamirani,Aquatic,Ambystoma altamirani_Aquatic,Ambystoma altamirani_Aquatic_ps3,L;S,Temperate,V4,19.5322222,-99.4483333,4,2020,wild,body,19.5943699,5.63741016,62.9788246,3194,10.6999998,12.8666668,71.0865555,168.859802,18.8999996,0.80000001,18.1000004,12.1999998,8.3166666,12.3166666,8.3166666,1031,204,14,88.2734833,572,50,452,50,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Ambystomatidae,PRJNA819099,0.820468344,155.1314021,429,7.174859334,SRR18458095
SP201,Pseudoeurycea nigromaculata,Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,S,Temperate,V4,18.667,-96.991,9,2019,wild,body,28.5118408,16.5673542,266.148804,1135,20.6583328,13.6166668,66.42276,226.111725,30.5,10,20.5,21.9333324,18.5666657,23.0666657,17.5,1645,293,38,77.0970917,822,125,431,137,Tropical & Subtropical Moist Broadleaf Forests,Oaxacan montane forests,Plethodontidae,SRR23197209,0.555978222,99.31539317,257,4.450952903,SRR23197278
SP202,Pseudoeurycea nigromaculata,Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,S,Temperate,V4,18.667,-96.991,9,2019,wild,body,28.5118408,16.5673542,266.148804,1135,20.6583328,13.6166668,66.42276,226.111725,30.5,10,20.5,21.9333324,18.5666657,23.0666657,17.5,1645,293,38,77.0970917,822,125,431,137,Tropical & Subtropical Moist Broadleaf Forests,Oaxacan montane forests,Plethodontidae,SRR23197209,0.723236656,144.0585019,517,6.519270025,SRR23197277
SP203,Pseudoeurycea nigromaculata,Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,S,Temperate,V4,18.667,-96.991,9,2019,wild,body,28.5118408,16.5673542,266.148804,1135,20.6583328,13.6166668,66.42276,226.111725,30.5,10,20.5,21.9333324,18.5666657,23.0666657,17.5,1645,293,38,77.0970917,822,125,431,137,Tropical & Subtropical Moist Broadleaf Forests,Oaxacan montane forests,Plethodontidae,SRR23197209,0.861664805,125.3015103,380,7.384342963,SRR23197255
SP204,Pseudoeurycea nigromaculata,Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,S,Temperate,V4,18.667,-96.991,9,2019,wild,body,28.5118408,16.5673542,266.148804,1135,20.6583328,13.6166668,66.42276,226.111725,30.5,10,20.5,21.9333324,18.5666657,23.0666657,17.5,1645,293,38,77.0970917,822,125,431,137,Tropical & Subtropical Moist Broadleaf Forests,Oaxacan montane forests,Plethodontidae,SRR23197209,0.782346173,117.3707552,368,6.668376073,SRR23197244
SP205,Pseudoeurycea nigromaculata,Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,Pseudoeurycea nigromaculata_Terrestrial,S,Temperate,V4,18.667,-96.991,9,2019,wild,body,28.5118408,16.5673542,266.148804,1135,20.6583328,13.6166668,66.42276,226.111725,30.5,10,20.5,21.9333324,18.5666657,23.0666657,17.5,1645,293,38,77.0970917,822,125,431,137,Tropical & Subtropical Moist Broadleaf Forests,Oaxacan montane forests,Plethodontidae,SRR23197209,0.675798506,91.28512741,252,5.391033856,SRR23197233
SP206,Pseudoeurycea granitum,Terrestrial,Pseudoeurycea granitum_Terrestrial,Pseudoeurycea granitum_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.698907773,108.6245032,317,5.806762725,SRR23197222
SP207,Aquiloeurycea cafetalera,Terrestrial,Aquiloeurycea cafetalera_Terrestrial,Aquiloeurycea cafetalera_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.894978871,219.4141269,843,8.698647637,SRR23197211
SP208,Aquiloeurycea cafetalera,Terrestrial,Aquiloeurycea cafetalera_Terrestrial,Aquiloeurycea cafetalera_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.74151376,120.3722906,429,6.48441462,SRR23197200
SP209,Aquiloeurycea cafetalera,Terrestrial,Aquiloeurycea cafetalera_Terrestrial,Aquiloeurycea cafetalera_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.795657234,162.5587316,624,7.387997446,SRR23197189
SP210,Aquiloeurycea cafetalera,Terrestrial,Aquiloeurycea cafetalera_Terrestrial,Aquiloeurycea cafetalera_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.518091665,43.75012953,88,3.346577681,SRR23197178
SP211,Pseudoeurycea granitum,Terrestrial,Pseudoeurycea granitum_Terrestrial,Pseudoeurycea granitum_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.895017334,211.4425896,841,8.695954399,SRR23197276
SP212,Pseudoeurycea granitum,Terrestrial,Pseudoeurycea granitum_Terrestrial,Pseudoeurycea granitum_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.78535316,110.7357996,348,6.630692354,SRR23197265
SP213,Aquiloeurycea cafetalera,Terrestrial,Aquiloeurycea cafetalera_Terrestrial,Aquiloeurycea cafetalera_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.832236471,96.90507613,314,6.903085899,SRR23197263
SP214,Aquiloeurycea cafetalera,Terrestrial,Aquiloeurycea cafetalera_Terrestrial,Aquiloeurycea cafetalera_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.618501109,91.42973891,318,5.141527325,SRR23197262
SP216,Aquiloeurycea cafetalera,Terrestrial,Aquiloeurycea cafetalera_Terrestrial,Aquiloeurycea cafetalera_Terrestrial,S,Temperate,V4,18.773,-97.0952,9,2019,wild,body,22.406847,12.0403843,190.809128,2102,13.8999996,10.7166672,63.0392151,183.104553,22.6000004,5.59999991,17,14.8166666,12.3666668,15.9666672,11.4666672,1302,228,25,74.6906891,650,96,322,122,Tropical & Subtropical Coniferous Forests,Sierra Madre de Oaxaca pine-oak forests,Plethodontidae,SRR23197209,0.843894417,135.5181112,427,7.374027276,SRR23197261
